,level1,level2,level3,info1,info2
7273,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU05195 hypothetical protein,K15053 CHMP7; charged multivesicular body protein 7
7274,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU04823 NADP-dependent alcohol dehydrogenase C,K00002 AKR1A1; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]
7275,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU00260 oxidoreductase,K00002 AKR1A1; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]
7276,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU08402 zinc-binding alcohol dehydrogenase,K00002 AKR1A1; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]
7277,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU01523 GTP-binding protein ypt3,K07904 RAB11A; Ras-related protein Rab-11A
7278,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU05810 cpc-2; cross pathway control-2,K14753 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein
7279,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU03116 Ras GTPase activating protein,K05767 IQGAP2_3; Ras GTPase-activating-like protein IQGAP2/3
7280,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU06122 GTPase activating protein Sar1,K05767 IQGAP2_3; Ras GTPase-activating-like protein IQGAP2/3
7281,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU07546 multidrug resistance protein MDR,"K05658 ABCB1; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]"
7282,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU09975 multidrug resistance protein 3,"K05658 ABCB1; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]"
7283,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU09443 hypothetical protein,"K05658 ABCB1; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]"
7284,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU08439 leptomycin B resistance protein pmd1,"K05658 ABCB1; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]"
7285,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU06011 multidrug resistance protein 3,"K05658 ABCB1; ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]"
7286,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU10066 coatomer alpha subunit,K05236 COPA; coatomer subunit alpha
7287,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU01250 cystinosin,K12386 CTNS; cystinosin
7288,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU00272 cul-4; cullin-4,K10609 CUL4; cullin 4
7289,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU07465 mitochondrial phosphate carrier protein 2,"K15102 SLC25A3; solute carrier family 25 (mitochondrial phosphate transporter), member 3"
7290,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU05390 mitochondrial phosphate carrier protein,"K15102 SLC25A3; solute carrier family 25 (mitochondrial phosphate transporter), member 3"
7291,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU08312 Sec1 family superfamily,K15292 STXBP1; syntaxin-binding protein 1
7292,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU06370 vesicle-associated membrane protein 712,K08515 VAMP7; vesicle-associated membrane protein 7
7293,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU07919 catechol O-methyltransferase,K00545 COMT; catechol O-methyltransferase [EC:2.1.1.6]
7294,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU02407 dihydrolipoyl dehydrogenase,K00382 DLD; dihydrolipoyl dehydrogenase [EC:1.8.1.4]
7295,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU08004 electron transfer flavoprotein alpha-subunit,K03522 fixB; electron transfer flavoprotein alpha subunit
7296,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU09111 glucose-6-phosphate 1-dehydrogenase,K00036 G6PD; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
7297,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU09223 protein disulfide-isomerase,K09580 PDIA1; protein disulfide-isomerase A1 [EC:5.3.4.1]
7298,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU03440 AP-2 complex subunit alpha,K11824 AP2A; AP-2 complex subunit alpha
7299,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU03310 prohibitin-2,K17081 PHB2; prohibitin 2
7300,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU03306 hypothetical protein,K17292 TBCA; tubulin-specific chaperone A
7301,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU04120 cmd; calmodulin A,K02183 CALM; calmodulin
7302,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU06948 efhand domain-containing protein,K02183 CALM; calmodulin
7303,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU07550 triosephosphate isomerase,K01803 TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
7304,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU10106 mitochondrial triosephosphate isomerase,K01803 TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
7305,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU07929 eukaryotic translation initiation factor 3 subunit 3,K03247 EIF3H; translation initiation factor 3 subunit H
7306,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU04404 coatomer beta subunit,K17301 COPB1; coatomer subunit beta
7307,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU07319 coatomer beta' subunit,K17302 COPB2; coatomer subunit beta'
7308,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU00889 RAB family GTPase,K07880 RAB4B; Ras-related protein Rab-4B
7309,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU05234 GTP-binding protein ryh1,K07893 RAB6A; Ras-related protein Rab-6A
7310,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU04247 ro-4; ropy-4,K16575 ACTR1; centractin
7311,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04147 Exosome [BR:ncr04147],D      NCU00551 myo2; myo2-like,K10352 MYH9s; myosin heavy chain 9/10/11/14
7312,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    02048 Prokaryotic defense system [BR:ncr02048],D      NCU02247 dim-2; defective in methylation-2,K00558 DNMT1; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
7313,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    02048 Prokaryotic defense system [BR:ncr02048],D      NCU02034 rid-1; RIP defective-1,K00558 DNMT1; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
7314,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    02048 Prokaryotic defense system [BR:ncr02048],D      NCU08894 glutamyl-tRNA synthetase,K01885 EARS; glutamyl-tRNA synthetase [EC:6.1.1.17]
7315,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    02048 Prokaryotic defense system [BR:ncr02048],D      NCU00466 glutamyl-tRNA synthetase,K01885 EARS; glutamyl-tRNA synthetase [EC:6.1.1.17]
7316,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    02048 Prokaryotic defense system [BR:ncr02048],D      NCU04636 cysteine desulfurase,K04487 iscS; cysteine desulfurase [EC:2.8.1.7]
7317,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04030 G protein-coupled receptors [BR:ncr04030],D      NCU05758 pre-2; pheromone receptor-2,K11213 STE2; pheromone alpha factor receptor
7318,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04030 G protein-coupled receptors [BR:ncr04030],D      NCU00138 pre-1; pheromone receptor-1,K04627 STE3; pheromone a factor receptor
7319,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04030 G protein-coupled receptors [BR:ncr04030],D      NCU06312 gpr-4; G-protein-coupled receptor 4,K12762 GPR1; G protein-coupled receptor GPR1
7320,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU05201 potassium channel protein,"K05389 KCNKF; potassium channel subfamily K, other eukaryote"
7321,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU04065 potassium channel protein,"K05389 KCNKF; potassium channel subfamily K, other eukaryote"
7322,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU06624 CLC voltage-gated chloride channel protein,K05012 CLCN3_4_5; chloride channel 3/4/5
7323,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU00121 CLC channel protein,K05012 CLCN3_4_5; chloride channel 3/4/5
7324,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU06444 chloride channel protein 3,K05012 CLCN3_4_5; chloride channel 3/4/5
7325,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU08273 plasma membrane channel protein,K19327 ANO10; anoctamin-10
7326,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04040 Ion channels [BR:ncr04040],D      NCU04304 por; porin,K15040 VDAC2; voltage-dependent anion channel protein 2
7327,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU05206 gna-3; guanine nucleotide binding protein alpha-3,K04630 GNAI; guanine nucleotide-binding protein G(i) subunit alpha
7328,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU06493 gna-1; guanine nucleotide-binding protein alpha-1,K04630 GNAI; guanine nucleotide-binding protein G(i) subunit alpha
7329,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU06729 gna-2; guanine nucleotide-binding protein alpha-2,"K04640 GNA; guanine nucleotide-binding protein subunit alpha, other"
7330,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU00440 gnb-1; guanine nucleotide binding protein beta-1,K04536 GNB1; guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
7331,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU00041 gng-1; guanine nucleotide-binding protein subunit gamma,"K07973 GNG; guanine nucleotide-binding protein subunit gamma, fungi"
7332,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU08823 bd; band,K07827 KRAS; GTPase KRas
7333,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU03616 smco-7; semicolonial-7,K07827 KRAS; GTPase KRas
7334,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU01444 rheb small monomeric GTPase RhbA,K07208 RHEB; Ras homolog enriched in brain
7335,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU01484 rho-1; rho-type GTPase-1,"K04513 RHOA; Ras homolog gene family, member A"
7336,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU02160 rac-1; Rac1 homolog-1,K04392 RAC1; Ras-related C3 botulinum toxin substrate 1
7337,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU06454 cdc42; cell division cycle 42-like,K04393 CDC42; cell division control protein 42
7338,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU03966 mitochondrial Rho GTPase 1,K07870 RHOT1; mitochondrial Rho GTPase 1 [EC:3.6.5.-]
7339,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU08683 rho-2; rho-type GTPase-2,"K07975 K07975; Rho family, other"
7340,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU00600 rho-3; rho-type GTPase-3,"K07975 K07975; Rho family, other"
7341,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU08477 ypt-1; ypt-like-1,K07874 RAB1A; Ras-related protein Rab-1A
7342,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU00889 RAB family GTPase,K07880 RAB4B; Ras-related protein Rab-4B
7343,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU00895 RAB GTPase Ypt5,K07888 RAB5B; Ras-related protein Rab-5B
7344,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU05234 GTP-binding protein ryh1,K07893 RAB6A; Ras-related protein Rab-6A
7345,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU03711 GTP-binding protein ypt7,K07897 RAB7A; Ras-related protein Rab-7A
7346,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU06404 GTP-binding protein SAS1,K07901 RAB8A; Ras-related protein Rab-8A
7347,A09180 Brite Hierarchies,B  09183 Protein families: signaling and cellular processes,C    04031 GTP-binding proteins [BR:ncr04031],D      NCU01523 GTP-binding protein ypt3,K07904 RAB11A; Ras-related protein Rab-11A
